id,pid,deep,name,pinyin_prefix,pinyin_prefix2,pinyin,ext_id,ext_name,full_name
350427,3504,2,沙县,s,sx,sha xian,350427000000,沙县,福建省 三明市 沙县
350428,3504,2,将乐,j,jl,jiang le,350428000000,将乐县,福建省 三明市 将乐县
350429,3504,2,泰宁,t,tn,tai ning,350429000000,泰宁县,福建省 三明市 泰宁县
350430,3504,2,建宁,j,jn,jian ning,350430000000,建宁县,福建省 三明市 建宁县
350481,3504,2,永安,y,ya,yong an,350481000000,永安市,福建省 三明市 永安市
3505,35,1,泉州,q,qz,quan zhou,350500000000,泉州市,福建省 泉州市
350502,3505,2,鲤城,l,lc,li cheng,350502000000,鲤城区,福建省 泉州市 鲤城区
350503,3505,2,丰泽,f,fz,feng ze,350503000000,丰泽区,福建省 泉州市 丰泽区
350504,3505,2,洛江,l,lj,luo jiang,350504000000,洛江区,福建省 泉州市 洛江区
350505,3505,2,泉港,q,qg,quan gang,350505000000,泉港区,福建省 泉州市 泉港区
350521,3505,2,惠安,h,ha,hui an,350521000000,惠安县,福建省 泉州市 惠安县
350524,3505,2,安溪,a,ax,an xi,350524000000,安溪县,福建省 泉州市 安溪县
350525,3505,2,永春,y,yc,yong chun,350525000000,永春县,福建省 泉州市 永春县
350526,3505,2,德化,d,dh,de hua,350526000000,德化县,福建省 泉州市 德化县
350527,3505,2,金门,j,jm,jin men,350527000000,金门县,福建省 泉州市 金门县
350581,3505,2,石狮,s,ss,shi shi,350581000000,石狮市,福建省 泉州市 石狮市
350582,3505,2,晋江,j,jj,jin jiang,350582000000,晋江市,福建省 泉州市 晋江市
350583,3505,2,南安,n,na,nan an,350583000000,南安市,福建省 泉州市 南安市
3506,35,1,漳州,z,zz,zhang zhou,350600000000,漳州市,福建省 漳州市
350602,3506,2,芗城,x,xc,xiang cheng,350602000000,芗城区,福建省 漳州市 芗城区
350603,3506,2,龙文,l,lw,long wen,350603000000,龙文区,福建省 漳州市 龙文区
350622,3506,2,云霄,y,yx,yun xiao,350622000000,云霄县,福建省 漳州市 云霄县
350623,3506,2,漳浦,z,zp,zhang pu,350623000000,漳浦县,福建省 漳州市 漳浦县
350624,3506,2,诏安,z,za,zhao an,350624000000,诏安县,福建省 漳州市 诏安县
350625,3506,2,长泰,c,ct,chang tai,350625000000,长泰县,福建省 漳州市 长泰县
350626,3506,2,东山,d,ds,dong shan,350626000000,东山县,福建省 漳州市 东山县
350627,3506,2,南靖,n,nj,nan jing,350627000000,南靖县,福建省 漳州市 南靖县
350628,3506,2,平和,p,ph,ping he,350628000000,平和县,福建省 漳州市 平和县
350629,3506,2,华安,h,ha,hua an,350629000000,华安县,福建省 漳州市 华安县
350681,3506,2,龙海,l,lh,long hai,350681000000,龙海区,福建省 漳州市 龙海区
3507,35,1,南平,n,np,nan ping,350700000000,南平市,福建省 南平市
350702,3507,2,延平,y,yp,yan ping,350702000000,延平区,福建省 南平市 延平区
350703,3507,2,建阳,j,jy,jian yang,350703000000,建阳区,福建省 南平市 建阳区
350721,3507,2,顺昌,s,sc,shun chang,350721000000,顺昌县,福建省 南平市 顺昌县
350722,3507,2,浦城,p,pc,pu cheng,350722000000,浦城县,福建省 南平市 浦城县
350723,3507,2,光泽,g,gz,guang ze,350723000000,光泽县,福建省 南平市 光泽县
350724,3507,2,松溪,s,sx,song xi,350724000000,松溪县,福建省 南平市 松溪县
350725,3507,2,政和,z,zh,zheng he,350725000000,政和县,福建省 南平市 政和县
350781,3507,2,邵武,s,sw,shao wu,350781000000,邵武市,福建省 南平市 邵武市
350782,3507,2,武夷山,w,wys,wu yi shan,350782000000,武夷山市,福建省 南平市 武夷山市
350783,3507,2,建瓯,j,jo,jian ou,350783000000,建瓯市,福建省 南平市 建瓯市
3508,35,1,龙岩,l,ly,long yan,350800000000,龙岩市,福建省 龙岩市
350802,3508,2,新罗,x,xl,xin luo,350802000000,新罗区,福建省 龙岩市 新罗区
350803,3508,2,永定,y,yd,yong ding,350803000000,永定区,福建省 龙岩市 永定区
350821,3508,2,长汀,c,ct,chang ting,350821000000,长汀县,福建省 龙岩市 长汀县
350823,3508,2,上杭,s,sh,shang hang,350823000000,上杭县,福建省 龙岩市 上杭县
350824,3508,2,武平,w,wp,wu ping,350824000000,武平县,福建省 龙岩市 武平县
350825,3508,2,连城,l,lc,lian cheng,350825000000,连城县,福建省 龙岩市 连城县
350881,3508,2,漳平,z,zp,zhang ping,350881000000,漳平市,福建省 龙岩市 漳平市
3509,35,1,宁德,n,nd,ning de,350900000000,宁德市,福建省 宁德市
350902,3509,2,蕉城,j,jc,jiao cheng,350902000000,蕉城区,福建省 宁德市 蕉城区
350921,3509,2,霞浦,x,xp,xia pu,350921000000,霞浦县,福建省 宁德市 霞浦县
350922,3509,2,古田,g,gt,gu tian,350922000000,古田县,福建省 宁德市 古田县
350923,3509,2,屏南,p,pn,ping nan,350923000000,屏南县,福建省 宁德市 屏南县
350924,3509,2,寿宁,s,sn,shou ning,350924000000,寿宁县,福建省 宁德市 寿宁县
350925,3509,2,周宁,z,zn,zhou ning,350925000000,周宁县,福建省 宁德市 周宁县
350926,3509,2,柘荣,z,zr,zhe rong,350926000000,柘荣县,福建省 宁德市 柘荣县
350981,3509,2,福安,f,fa,fu an,350981000000,福安市,福建省 宁德市 福安市
350982,3509,2,福鼎,f,fd,fu ding,350982000000,福鼎市,福建省 宁德市 福鼎市
36,0,0,江西,j,jx,jiang xi,360000000000,江西省,江西省
3601,36,1,南昌,n,nc,nan chang,360100000000,南昌市,江西省 南昌市
360102,3601,2,东湖,d,dh,dong hu,360102000000,东湖区,江西省 南昌市 东湖区
360103,3601,2,西湖,x,xh,xi hu,360103000000,西湖区,江西省 南昌市 西湖区
360104,3601,2,青云谱,q,qyp,qing yun pu,360104000000,青云谱区,江西省 南昌市 青云谱区
360111,3601,2,青山湖,q,qsh,qing shan hu,360111000000,青山湖区,江西省 南昌市 青山湖区
360112,3601,2,新建,x,xj,xin jian,360112000000,新建区,江西省 南昌市 新建区
360113,3601,2,红谷滩,h,hgt,hong gu tan,360113000000,红谷滩区,江西省 南昌市 红谷滩区
360121,3601,2,南昌县,n,ncx,nan chang xian,360121000000,南昌县,江西省 南昌市 南昌县
360123,3601,2,安义,a,ay,an yi,360123000000,安义县,江西省 南昌市 安义县
360124,3601,2,进贤,j,jx,jin xian,360124000000,进贤县,江西省 南昌市 进贤县
3602,36,1,景德镇,j,jdz,jing de zhen,360200000000,景德镇市,江西省 景德镇市
360202,3602,2,昌江,c,cj,chang jiang,360202000000,昌江区,江西省 景德镇市 昌江区
360203,3602,2,珠山,z,zs,zhu shan,360203000000,珠山区,江西省 景德镇市 珠山区
360222,3602,2,浮梁,f,fl,fu liang,360222000000,浮梁县,江西省 景德镇市 浮梁县
360281,3602,2,乐平,l,lp,le ping,360281000000,乐平市,江西省 景德镇市 乐平市
3603,36,1,萍乡,p,px,ping xiang,360300000000,萍乡市,江西省 萍乡市
360302,3603,2,安源,a,ay,an yuan,360302000000,安源区,江西省 萍乡市 安源区
360313,3603,2,湘东,x,xd,xiang dong,360313000000,湘东区,江西省 萍乡市 湘东区
360321,3603,2,莲花,l,lh,lian hua,360321000000,莲花县,江西省 萍乡市 莲花县
360322,3603,2,上栗,s,sl,shang li,360322000000,上栗县,江西省 萍乡市 上栗县
360323,3603,2,芦溪,l,lx,lu xi,360323000000,芦溪县,江西省 萍乡市 芦溪县
3604,36,1,九江,j,jj,jiu jiang,360400000000,九江市,江西省 九江市
360402,3604,2,濂溪,l,lx,lian xi,360402000000,濂溪区,江西省 九江市 濂溪区
360403,3604,2,浔阳,x,xy,xun yang,360403000000,浔阳区,江西省 九江市 浔阳区
360404,3604,2,柴桑,c,cs,chai sang,360404000000,柴桑区,江西省 九江市 柴桑区
360423,3604,2,武宁,w,wn,wu ning,360423000000,武宁县,江西省 九江市 武宁县
360424,3604,2,修水,x,xs,xiu shui,360424000000,修水县,江西省 九江市 修水县
360425,3604,2,永修,y,yx,yong xiu,360425000000,永修县,江西省 九江市 永修县
360426,3604,2,德安,d,da,de an,360426000000,德安县,江西省 九江市 德安县
360428,3604,2,都昌,d,dc,du chang,360428000000,都昌县,江西省 九江市 都昌县
360429,3604,2,湖口,h,hk,hu kou,360429000000,湖口县,江西省 九江市 湖口县
360430,3604,2,彭泽,p,pz,peng ze,360430000000,彭泽县,江西省 九江市 彭泽县
360481,3604,2,瑞昌,r,rc,rui chang,360481000000,瑞昌市,江西省 九江市 瑞昌市
360482,3604,2,共青城,g,gqc,gong qing cheng,360482000000,共青城市,江西省 九江市 共青城市
360483,3604,2,庐山,l,ls,lu shan,360483000000,庐山市,江西省 九江市 庐山市
3605,36,1,新余,x,xy,xin yu,360500000000,新余市,江西省 新余市
